probe_id,level,form_pair,lhs_holder,rhs_holder,x_set_a,x_set_b,n_probes,output_canon_vector,n_values,n_declines
A13_3_3,1,truth|truth,boolean,boolean,"truth/L1/2:true,false","truth/L1/2:true,false",4,false;true;true;false,4,0
A13_3_4,1,truth|truth,boolean,Boolean,"truth/L1/2:true,false","truth/L1/2:true,false",4,false;true;true;false,4,0
A13_4_3,1,truth|truth,Boolean,boolean,"truth/L1/2:true,false","truth/L1/2:true,false",4,false;true;true;false,4,0
A13_4_4,1,truth|truth,Boolean,Boolean,"truth/L1/2:true,false","truth/L1/2:true,false",4,false;true;true;false,4,0
A13_5_5,1,whole|whole,short,short,"whole/L1/7:-42,-1,0,1,7,42,1000","whole/L1/7:-42,-1,0,1,7,42,1000",49,"[1, 0.0, 0];[1, 1.28125, 5];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.46875, 5];[-1, 1.0, 2];[-1, 1.87890625, 9];[1, 1.28125, 5];[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 1];[-1, 1.0, 3];[-1, 1.34375, 5];[-1, 1.955078125, 9];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[-1, 1.28125, 5];[-1, 1.0, 1];[1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[-1, 1.46875, 5];[-1, 1.0, 3];[1, 1.75, 2];[1, 1.5, 2];[1, 0.0, 0];[1, 1.40625, 5];[1, 1.966796875, 9];[-1, 1.0, 2];[-1, 1.34375, 5];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.40625, 5];[1, 0.0, 0];[1, 1.87890625, 9];[-1, 1.87890625, 9];[-1, 1.955078125, 9];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.87890625, 9];[1, 0.0, 0]",49,0
A13_5_6,1,whole|whole,short,int,"whole/L1/7:-42,-1,0,1,7,42,1000","whole/L1/9:-2^31,-42,-1,0,1,7,42,1000,2^31-1",63,"[1, 1.99999996088445186614990234375, 30];[1, 0.0, 0];[1, 1.28125, 5];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.46875, 5];[-1, 1.0, 2];[-1, 1.87890625, 9];[-1, 1.999999961815774440765380859375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.28125, 5];[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 1];[-1, 1.0, 3];[-1, 1.34375, 5];[-1, 1.955078125, 9];[-1, 1.0, 31];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 1];[1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[1, 1.99999999813735485076904296875, 30];[-1, 1.999999993480741977691650390625, 30];[-1, 1.46875, 5];[-1, 1.0, 3];[1, 1.75, 2];[1, 1.5, 2];[1, 0.0, 0];[1, 1.40625, 5];[1, 1.966796875, 9];[1, 1.999999992549419403076171875, 30];[-1, 1.99999996088445186614990234375, 30];[-1, 1.0, 2];[-1, 1.34375, 5];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.40625, 5];[1, 0.0, 0];[1, 1.87890625, 9];[1, 1.999999959953129291534423828125, 30];[-1, 1.999999068677425384521484375, 30];[-1, 1.87890625, 9];[-1, 1.955078125, 9];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.87890625, 9];[1, 0.0, 0];[1, 1.999999067746102809906005859375, 30]",63,0
A13_5_7,1,whole|whole,short,long,"whole/L1/7:-42,-1,0,1,7,42,1000","whole/L1/16:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1",112,"[1, 1.9999999999999999908927017511218, 62];[1, 1.9999999999999999911095421856189, 62];[1, 1.0000000000000045519144009631418, 53];[1, 1.99999996088445186614990234375, 30];[1, 0.0, 0];[1, 1.28125, 5];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.46875, 5];[-1, 1.0, 2];[-1, 1.87890625, 9];[-1, 1.999999961815774440765380859375, 30];[-1, 1.000000019557774066925048828125, 31];[-1, 1.9999999999999908961711980737164, 52];[-1, 1.0000000000000045519144009631418, 53];[-1, 1.9999999999999999911095421856189, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999995663191310058, 62];[1, 1.0, 53];[1, 1.999999999068677425384521484375, 30];[1, 1.28125, 5];[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 1];[-1, 1.0, 3];[-1, 1.34375, 5];[-1, 1.955078125, 9];[-1, 1.0, 31];[-1, 1.0000000004656612873077392578125, 31];[-1, 1.0, 53];[-1, 1.0000000000000002220446049250313, 53];[-1, 1.0, 63];[-1, 1.0, 63];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0, 63];[-1, 1.0000000000000002220446049250313, 53];[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 1];[1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[1, 1.99999999813735485076904296875, 30];[1, 1.0000000004656612873077392578125, 31];[1, 1.9999999999999995559107901499374, 52];[1, 1.0, 53];[1, 1.9999999999999999995663191310058, 62];[-1, 1.9999999999999999984821169585203, 62];[-1, 1.9999999999999999986989573930174, 62];[-1, 1.0000000000000008881784197001252, 53];[-1, 1.999999993480741977691650390625, 30];[-1, 1.46875, 5];[-1, 1.0, 3];[1, 1.75, 2];[1, 1.5, 2];[1, 0.0, 0];[1, 1.40625, 5];[1, 1.966796875, 9];[1, 1.999999992549419403076171875, 30];[1, 1.0000000032596290111541748046875, 31];[1, 1.9999999999999982236431605997495, 52];[1, 1.0000000000000006661338147750939, 53];[1, 1.9999999999999999982652765240232, 62];[-1, 1.9999999999999999908927017511218, 62];[-1, 1.9999999999999999906758613166247, 62];[-1, 1.0000000000000047739590058881731, 53];[-1, 1.99999996088445186614990234375, 30];[-1, 1.0, 2];[-1, 1.34375, 5];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.40625, 5];[1, 0.0, 0];[1, 1.87890625, 9];[1, 1.999999959953129291534423828125, 30];[1, 1.000000019557774066925048828125, 31];[1, 1.9999999999999904520819882236538, 52];[1, 1.0000000000000047739590058881731, 53];[1, 1.9999999999999999906758613166247, 62];[-1, 1.9999999999999997831595655028991, 62];[-1, 1.999999999999999782942725068402, 62];[-1, 1.0000000000001111333247649781697, 53];[-1, 1.999999068677425384521484375, 30];[-1, 1.87890625, 9];[-1, 1.955078125, 9];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.87890625, 9];[1, 0.0, 0];[1, 1.999999067746102809906005859375, 30];[1, 1.0000004656612873077392578125, 31];[1, 1.9999999999997777333504700436606, 52];[1, 1.0000000000001111333247649781697, 53];[1, 1.999999999999999782942725068402, 62]",112,0
A13_5_8,1,whole|whole,short,Integer,"whole/L1/7:-42,-1,0,1,7,42,1000","whole/L1/9:-2^31,-42,-1,0,1,7,42,1000,2^31-1",63,"[1, 1.99999996088445186614990234375, 30];[1, 0.0, 0];[1, 1.28125, 5];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.46875, 5];[-1, 1.0, 2];[-1, 1.87890625, 9];[-1, 1.999999961815774440765380859375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.28125, 5];[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 1];[-1, 1.0, 3];[-1, 1.34375, 5];[-1, 1.955078125, 9];[-1, 1.0, 31];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 1];[1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[1, 1.99999999813735485076904296875, 30];[-1, 1.999999993480741977691650390625, 30];[-1, 1.46875, 5];[-1, 1.0, 3];[1, 1.75, 2];[1, 1.5, 2];[1, 0.0, 0];[1, 1.40625, 5];[1, 1.966796875, 9];[1, 1.999999992549419403076171875, 30];[-1, 1.99999996088445186614990234375, 30];[-1, 1.0, 2];[-1, 1.34375, 5];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.40625, 5];[1, 0.0, 0];[1, 1.87890625, 9];[1, 1.999999959953129291534423828125, 30];[-1, 1.999999068677425384521484375, 30];[-1, 1.87890625, 9];[-1, 1.955078125, 9];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.87890625, 9];[1, 0.0, 0];[1, 1.999999067746102809906005859375, 30]",63,0
A13_5_9,1,whole|whole,short,Long,"whole/L1/7:-42,-1,0,1,7,42,1000","whole/L1/16:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1",112,"[1, 1.9999999999999999908927017511218, 62];[1, 1.9999999999999999911095421856189, 62];[1, 1.0000000000000045519144009631418, 53];[1, 1.99999996088445186614990234375, 30];[1, 0.0, 0];[1, 1.28125, 5];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.46875, 5];[-1, 1.0, 2];[-1, 1.87890625, 9];[-1, 1.999999961815774440765380859375, 30];[-1, 1.000000019557774066925048828125, 31];[-1, 1.9999999999999908961711980737164, 52];[-1, 1.0000000000000045519144009631418, 53];[-1, 1.9999999999999999911095421856189, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999995663191310058, 62];[1, 1.0, 53];[1, 1.999999999068677425384521484375, 30];[1, 1.28125, 5];[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 1];[-1, 1.0, 3];[-1, 1.34375, 5];[-1, 1.955078125, 9];[-1, 1.0, 31];[-1, 1.0000000004656612873077392578125, 31];[-1, 1.0, 53];[-1, 1.0000000000000002220446049250313, 53];[-1, 1.0, 63];[-1, 1.0, 63];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0, 63];[-1, 1.0000000000000002220446049250313, 53];[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 1];[1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[1, 1.99999999813735485076904296875, 30];[1, 1.0000000004656612873077392578125, 31];[1, 1.9999999999999995559107901499374, 52];[1, 1.0, 53];[1, 1.9999999999999999995663191310058, 62];[-1, 1.9999999999999999984821169585203, 62];[-1, 1.9999999999999999986989573930174, 62];[-1, 1.0000000000000008881784197001252, 53];[-1, 1.999999993480741977691650390625, 30];[-1, 1.46875, 5];[-1, 1.0, 3];[1, 1.75, 2];[1, 1.5, 2];[1, 0.0, 0];[1, 1.40625, 5];[1, 1.966796875, 9];[1, 1.999999992549419403076171875, 30];[1, 1.0000000032596290111541748046875, 31];[1, 1.9999999999999982236431605997495, 52];[1, 1.0000000000000006661338147750939, 53];[1, 1.9999999999999999982652765240232, 62];[-1, 1.9999999999999999908927017511218, 62];[-1, 1.9999999999999999906758613166247, 62];[-1, 1.0000000000000047739590058881731, 53];[-1, 1.99999996088445186614990234375, 30];[-1, 1.0, 2];[-1, 1.34375, 5];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.40625, 5];[1, 0.0, 0];[1, 1.87890625, 9];[1, 1.999999959953129291534423828125, 30];[1, 1.000000019557774066925048828125, 31];[1, 1.9999999999999904520819882236538, 52];[1, 1.0000000000000047739590058881731, 53];[1, 1.9999999999999999906758613166247, 62];[-1, 1.9999999999999997831595655028991, 62];[-1, 1.999999999999999782942725068402, 62];[-1, 1.0000000000001111333247649781697, 53];[-1, 1.999999068677425384521484375, 30];[-1, 1.87890625, 9];[-1, 1.955078125, 9];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.87890625, 9];[1, 0.0, 0];[1, 1.999999067746102809906005859375, 30];[1, 1.0000004656612873077392578125, 31];[1, 1.9999999999997777333504700436606, 52];[1, 1.0000000000001111333247649781697, 53];[1, 1.999999999999999782942725068402, 62]",112,0
A13_6_5,1,whole|whole,int,short,"whole/L1/9:-2^31,-42,-1,0,1,7,42,1000,2^31-1","whole/L1/7:-42,-1,0,1,7,42,1000",63,"[1, 1.99999996088445186614990234375, 30];[1, 1.999999999068677425384521484375, 30];[-1, 1.0, 31];[-1, 1.999999999068677425384521484375, 30];[-1, 1.999999993480741977691650390625, 30];[-1, 1.99999996088445186614990234375, 30];[-1, 1.999999068677425384521484375, 30];[1, 0.0, 0];[1, 1.28125, 5];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.46875, 5];[-1, 1.0, 2];[-1, 1.87890625, 9];[1, 1.28125, 5];[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 1];[-1, 1.0, 3];[-1, 1.34375, 5];[-1, 1.955078125, 9];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[-1, 1.28125, 5];[-1, 1.0, 1];[1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[-1, 1.46875, 5];[-1, 1.0, 3];[1, 1.75, 2];[1, 1.5, 2];[1, 0.0, 0];[1, 1.40625, 5];[1, 1.966796875, 9];[-1, 1.0, 2];[-1, 1.34375, 5];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.40625, 5];[1, 0.0, 0];[1, 1.87890625, 9];[-1, 1.87890625, 9];[-1, 1.955078125, 9];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.87890625, 9];[1, 0.0, 0];[-1, 1.999999961815774440765380859375, 30];[-1, 1.0, 31];[1, 1.999999999068677425384521484375, 30];[1, 1.99999999813735485076904296875, 30];[1, 1.999999992549419403076171875, 30];[1, 1.999999959953129291534423828125, 30];[1, 1.999999067746102809906005859375, 30]",63,0
