probe_id,level,form_pair,lhs_holder,rhs_holder,x_set_a,x_set_b,n_probes,output_canon_vector,n_values,n_declines
B0_3_3,2,whole|whole,i32,i32,"whole/L2/5:-1,0,1,7,2^31-1","whole/L2/5:-1,0,1,7,2^31-1",625,"[-1, 1.0, 2];[-1, 1.5, 1];[-1, 1.0, 1];[1, 1.0, 2];[1, 1.9999999962747097015380859375, 30];[-1, 1.5, 1];[-1, 1.0, 1];[-1, 1.0, 0];[1, 1.25, 2];[1, 1.999999997206032276153564453125, 30];[-1, 1.0, 1];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];RAISE:panic;[1, 1.0, 2];[1, 1.25, 2];[1, 1.5, 2];[1, 1.5, 3];RAISE:panic;[1, 1.9999999962747097015380859375, 30];[1, 1.999999997206032276153564453125, 30];RAISE:panic;RAISE:panic;RAISE:panic;[-1, 1.5, 1];[-1, 1.0, 1];[-1, 1.0, 0];[1, 1.25, 2];[1, 1.999999997206032276153564453125, 30];[-1, 1.0, 1];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.99999999813735485076904296875, 30];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];RAISE:panic;[1, 1.25, 2];[1, 1.5, 2];[1, 1.75, 2];[1, 1.625, 3];RAISE:panic;[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];RAISE:panic;RAISE:panic;RAISE:panic;[-1, 1.0, 1];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.99999999813735485076904296875, 30];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.999999999068677425384521484375, 30];[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 1];[1, 1.0, 3];RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.0, 2];[1, 1.25, 2];[1, 1.5, 2];[1, 1.5, 3];RAISE:panic;[1, 1.25, 2];[1, 1.5, 2];[1, 1.75, 2];[1, 1.625, 3];RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.5, 3];[1, 1.625, 3];[1, 1.75, 3];[1, 1.25, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.9999999962747097015380859375, 30];[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];RAISE:panic;RAISE:panic;[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[-1, 1.5, 1];[-1, 1.0, 1];[-1, 1.0, 0];[1, 1.25, 2];[1, 1.999999997206032276153564453125, 30];[-1, 1.0, 1];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.99999999813735485076904296875, 30];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];RAISE:panic;[1, 1.25, 2];[1, 1.5, 2];[1, 1.75, 2];[1, 1.625, 3];RAISE:panic;[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];RAISE:panic;RAISE:panic;RAISE:panic;[-1, 1.0, 1];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.99999999813735485076904296875, 30];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.999999999068677425384521484375, 30];[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 1];[1, 1.0, 3];RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.999999999068677425384521484375, 30];[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 1];[1, 1.0, 3];RAISE:panic;[1, 1.0, 0];[1, 1.0, 1];[1, 1.5, 1];[1, 1.125, 3];RAISE:panic;[1, 1.75, 2];[1, 1.0, 3];[1, 1.125, 3];[1, 1.875, 3];RAISE:panic;[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.25, 2];[1, 1.5, 2];[1, 1.75, 2];[1, 1.625, 3];RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.75, 2];[1, 1.0, 3];[1, 1.125, 3];[1, 1.875, 3];RAISE:panic;[1, 1.625, 3];[1, 1.75, 3];[1, 1.875, 3];[1, 1.3125, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[-1, 1.0, 1];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.5, 2];[1, 1.99999999813735485076904296875, 30];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.999999999068677425384521484375, 30];[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 1];[1, 1.0, 3];RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.999999999068677425384521484375, 30];[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 1];[1, 1.0, 3];RAISE:panic;[1, 1.0, 0];[1, 1.0, 1];[1, 1.5, 1];[1, 1.125, 3];RAISE:panic;[1, 1.75, 2];[1, 1.0, 3];[1, 1.125, 3];[1, 1.875, 3];RAISE:panic;[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 1];[1, 1.0, 3];RAISE:panic;[1, 1.0, 0];[1, 1.0, 1];[1, 1.5, 1];[1, 1.125, 3];RAISE:panic;[1, 1.0, 1];[1, 1.5, 1];[1, 1.0, 2];[1, 1.25, 3];RAISE:panic;[1, 1.0, 3];[1, 1.125, 3];[1, 1.25, 3];[1, 1.0, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.75, 2];[1, 1.0, 3];[1, 1.125, 3];[1, 1.875, 3];RAISE:panic;[1, 1.0, 3];[1, 1.125, 3];[1, 1.25, 3];[1, 1.0, 4];RAISE:panic;[1, 1.75, 3];[1, 1.875, 3];[1, 1.0, 4];[1, 1.375, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.0, 2];[1, 1.25, 2];[1, 1.5, 2];[1, 1.5, 3];RAISE:panic;[1, 1.25, 2];[1, 1.5, 2];[1, 1.75, 2];[1, 1.625, 3];RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.5, 3];[1, 1.625, 3];[1, 1.75, 3];[1, 1.25, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.25, 2];[1, 1.5, 2];[1, 1.75, 2];[1, 1.625, 3];RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.75, 2];[1, 1.0, 3];[1, 1.125, 3];[1, 1.875, 3];RAISE:panic;[1, 1.625, 3];[1, 1.75, 3];[1, 1.875, 3];[1, 1.3125, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.5, 2];[1, 1.75, 2];[1, 1.0, 3];[1, 1.75, 3];RAISE:panic;[1, 1.75, 2];[1, 1.0, 3];[1, 1.125, 3];[1, 1.875, 3];RAISE:panic;[1, 1.0, 3];[1, 1.125, 3];[1, 1.25, 3];[1, 1.0, 4];RAISE:panic;[1, 1.75, 3];[1, 1.875, 3];[1, 1.0, 4];[1, 1.375, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.5, 3];[1, 1.625, 3];[1, 1.75, 3];[1, 1.25, 4];RAISE:panic;[1, 1.625, 3];[1, 1.75, 3];[1, 1.875, 3];[1, 1.3125, 4];RAISE:panic;[1, 1.75, 3];[1, 1.875, 3];[1, 1.0, 4];[1, 1.375, 4];RAISE:panic;[1, 1.25, 4];[1, 1.3125, 4];[1, 1.375, 4];[1, 1.75, 4];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.9999999962747097015380859375, 30];[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];RAISE:panic;RAISE:panic;[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.999999997206032276153564453125, 30];[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;[1, 1.99999999813735485076904296875, 30];[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;[1, 1.999999999068677425384521484375, 30];RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic;RAISE:panic",312,313
