__GAP__|instrument|0|3215764|0|0
p1|refuse|1|2155234614|-1|0
p2|refuse|1|2283746247|-1|0
p3|refuse|1|2267425170|-1|0
p4|refuse|1|2216888587|-1|0
p5|refuse|1|2195882626|-1|0
p6|accept|0|2598835964|0|97265497
p7|accept|0|2501590310|0|88325241
p8|refuse|1|2107996612|-1|0
p9|accept|0|2504761048|0|87916698
p10|accept|0|2561876462|0|92285438
p11|accept|0|2523194206|0|91083740
p12|refuse|1|2128496691|-1|0
p13|accept|0|2644450710|0|91259842
p14|accept|0|2535874803|0|87639254
p15|accept|0|2464465298|0|88759523
p16|refuse|0|2485529217|0|99081098
p17|accept|0|2489566177|0|87051457
p18|accept|0|2721630818|0|87922508
p19|accept|0|2528158081|0|77022021
p20|accept|0|2460021838|0|101352817
p21|refuse|0|2500353705|0|87695548
p22|accept|0|2514124470|0|87807067
p23|refuse|1|2357791597|-1|0
p24|accept|0|2485202376|0|95744522
p25|accept|0|2475114749|0|85216680
p26|accept|0|2568067996|0|89173981
p27|refuse|1|2322181203|-1|0
p28|refuse|1|2222263288|-1|0
p29|accept|0|2553262100|0|97850029
p30|accept|0|2502723870|0|85730136
p31|refuse|1|2298418314|-1|0
p32|accept|0|2713634314|0|92563183
p33|accept|0|2497594114|0|94029540
p34|refuse|0|2524917296|0|92164839
p35|accept|0|2468414684|0|91983801
p36|refuse|1|2191376390|-1|0
p37|accept|0|2450240423|0|88262124
p38|refuse|1|2153962696|-1|0
p39|refuse|1|2121771126|-1|0
p40|accept|0|2475487136|0|90462368
p41|accept|0|2509865450|0|87283876
p42|accept|0|2535838114|0|90893277
p43|refuse|1|2198320737|-1|0
p44|refuse|1|2106233343|-1|0
p45|refuse|1|2208683413|-1|0
p46|accept|0|2445309488|0|88381316
p47|accept|0|2611990319|0|85514709
p48|refuse|1|2106963527|-1|0
p49|accept|0|2533737802|0|86317724
p50|refuse|1|2265545352|-1|0
p51|refuse|0|2522034938|0|91229394
p52|accept|0|2438786315|0|92542914
p53|accept|0|2633921363|0|91944055
p54|refuse|1|2203021027|-1|0
p55|refuse|1|2151732297|-1|0
p56|refuse|1|2106723407|-1|0
p57|refuse|0|2777687029|0|94692565
p58|accept|0|2593503561|0|90935020
p59|refuse|0|2613301927|0|100918938
p60|refuse|0|2463078258|0|89648492
p61|refuse|1|2209223799|-1|0
p62|accept|0|2613651840|0|91790205
p63|accept|0|2585531856|0|88142965
p64|accept|0|2525105684|0|86119607
p65|refuse|1|2230876981|-1|0
p66|refuse|1|2166862772|-1|0
p67|accept|0|2594833013|0|86456520
p68|refuse|1|2190302732|-1|0
p69|refuse|1|2218242007|-1|0
p70|accept|0|2566802406|0|93424583
p71|refuse|1|2096009502|-1|0
p72|refuse|1|2226443527|-1|0
p73|accept|0|2537857053|0|86748542
p74|accept|0|2537394290|0|85409876
p75|accept|0|2493031848|0|90798077
p76|accept|0|2513939410|0|83635644
p77|accept|0|2500539207|0|86618892
p78|refuse|0|2598451727|0|102094258
p79|accept|0|2615537603|0|93328280
p80|accept|0|2525560114|0|85932008
p81|refuse|1|2122340337|-1|0
p82|accept|0|2481236530|0|89160997
p83|accept|0|2490259012|0|86833569
p84|refuse|1|2180584544|-1|0
p85|refuse|1|2157018471|-1|0
p86|refuse|1|2226941124|-1|0
p87|refuse|1|2186684881|-1|0
p88|refuse|0|2504606647|0|96226074
p89|accept|0|2520115558|0|96695274
p90|refuse|1|2235721646|-1|0
p91|refuse|1|2175354191|-1|0
p92|refuse|1|2253455647|-1|0
p93|refuse|1|2283017406|-1|0
p94|accept|0|2460081139|0|86554164
p95|refuse|1|2127976598|-1|0
p96|accept|0|2570548164|0|83828459
p97|accept|0|2572201874|0|89729062
p98|refuse|1|2100672478|-1|0
p99|accept|0|2473163314|0|90736090
p100|refuse|0|2536103050|0|84746672
__BATCH100__|accept|0|3626864807|0|95075290
