probe_id,lhs_holder,lhs_value_class,lhs_bytes,lhs_canon,rhs_holder,rhs_value_class,rhs_bytes,rhs_canon,output_bytes,output_canon
A:&|1|16,Unit,null,null,null,MutableList,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|1|17,Unit,null,null,null,Array<T>,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|1|18,Unit,null,null,null,IntArray,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|1|19,Unit,null,null,null,ArrayDeque,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|1|20,Unit,null,null,null,Map,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|1|21,Unit,null,null,null,MutableMap,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|1|22,Unit,null,null,null,LinkedHashMap,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|1|23,Unit,null,null,null,data class,flat,"{'a': 1, 'b': 2, 'c': 3}","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|text|not-applicable",,REFUSE
A:&|1|24,Unit,null,null,null,List<List<Any?>>,seq_in_seq,"[[1, 2], [3, 4]]","c|c|[1, 1.0, 0],[1, 1.0, 1]|integer|as-sorted,c|[1, 1.0, 2],[1, 1.5, 1]|integer|as-sorted|integer|as-sorted",,REFUSE
A:&|1|25,Unit,null,null,null,sealed class Node,seq_in_seq,"[[1, 2], [3, 4]]","c|c|[1, 1.0, 0],[1, 1.0, 1]|integer|as-sorted,c|[1, 1.0, 2],[1, 1.5, 1]|integer|as-sorted|integer|as-sorted",,REFUSE
A:&|2|0,Nothing?,null,null,null,null,null,null,null,,REFUSE
A:&|2|1,Nothing?,null,null,null,Unit,null,null,null,,REFUSE
A:&|2|2,Nothing?,null,null,null,Nothing?,null,null,null,,REFUSE
A:&|2|3,Nothing?,null,null,null,Boolean,true,true,true,,REFUSE
A:&|2|4,Nothing?,null,null,null,Int,base_42,0000002a,"[1, 1.3125, 5]",,REFUSE
A:&|2|5,Nothing?,null,null,null,Long,base_42,000000000000002a,"[1, 1.3125, 5]",,REFUSE
A:&|2|6,Nothing?,null,null,null,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",,REFUSE
A:&|2|7,Nothing?,null,null,null,BigInteger,base_42,2a,"[1, 1.3125, 5]",,REFUSE
A:&|2|8,Nothing?,null,null,null,Double,base_1_5,3ff8000000000000,"[1, 1.5, 0]",,REFUSE
A:&|2|9,Nothing?,null,null,null,Float,base_1_5,3fc00000,"[1, 1.5, 0]",,REFUSE
A:&|2|10,Nothing?,null,null,null,BigDecimal,base_1_5,1.5,"[1, 1.5, 0]",,REFUSE
A:&|2|11,Nothing?,null,null,null,String,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|2|12,Nothing?,null,null,null,CharArray,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|2|13,Nothing?,null,null,null,StringBuilder,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|2|14,Nothing?,null,null,null,ByteArray,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
