probe_id,lhs_holder,lhs_value_class,lhs_bytes,lhs_canon,rhs_holder,rhs_value_class,rhs_bytes,rhs_canon,output_bytes,output_canon
P0_0_null_null_and,NilClass,null,null,null,NilClass,null,null,null,nil,null
P0_1_null_false_and,NilClass,null,null,null,TrueClass / FalseClass,false,false,false,nil,null
P0_1_null_true_and,NilClass,null,null,null,TrueClass / FalseClass,true,true,true,nil,null
P0_2_null_base_42_and,NilClass,null,null,null,Integer,base_42,2a,"[1, 1.3125, 5]",nil,null
P0_2_null_base_zero_and,NilClass,null,null,null,Integer,base_zero,0,"[1, 0.0, 0]",nil,null
P0_2_null_i64max_and,NilClass,null,null,null,Integer,i64max,7fffffffffffffff,"[1, 1.9999999999999999997831595655029, 62]",nil,null
P0_2_null_i64max_plus1_and,NilClass,null,null,null,Integer,i64max_plus1,8000000000000000,"[1, 1.0, 63]",nil,null
P0_2_null_p53_plus1_and,NilClass,null,null,null,Integer,p53_plus1,20000000000001,"[1, 1.0000000000000001110223024625157, 53]",nil,null
P0_2_null_u64max_and,NilClass,null,null,null,Integer,u64max,ffffffffffffffff,"[1, 1.9999999999999999998915797827514, 63]",nil,null
P0_3_null_base_42_and,NilClass,null,null,null,Rational,base_42,2a,"[1, 1.3125, 5]",nil,null
P0_3_null_base_zero_and,NilClass,null,null,null,Rational,base_zero,0,"[1, 0.0, 0]",nil,null
P0_3_null_i64max_and,NilClass,null,null,null,Rational,i64max,7fffffffffffffff,"[1, 1.9999999999999999997831595655029, 62]",nil,null
P0_3_null_i64max_plus1_and,NilClass,null,null,null,Rational,i64max_plus1,8000000000000000,"[1, 1.0, 63]",nil,null
P0_3_null_p53_plus1_and,NilClass,null,null,null,Rational,p53_plus1,20000000000001,"[1, 1.0000000000000001110223024625157, 53]",nil,null
P0_3_null_u64max_and,NilClass,null,null,null,Rational,u64max,ffffffffffffffff,"[1, 1.9999999999999999998915797827514, 63]",nil,null
P0_4_null_base_42_and,NilClass,null,null,null,BigDecimal,base_42,2a,"[1, 1.3125, 5]",,RAISE:NoMethodError
P0_4_null_base_zero_and,NilClass,null,null,null,BigDecimal,base_zero,0,"[1, 0.0, 0]",,RAISE:NoMethodError
