probe_id,level,form_pair,lhs_holder,rhs_holder,x_set_a,x_set_b,n_probes,output_canon_vector,n_values,n_declines,n_unrepresentable,src_x_set_a,src_x_set_b
A12_3_3,1,whole|whole,int32,int32,"whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1","whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1",289,"UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[-1, 1.0, 31];[-1, 1.999999999068677425384521484375, 30];[-1, 1.999999993480741977691650390625, 30];[-1, 1.99999996088445186614990234375, 30];[-1, 1.999999068677425384521484375, 30];[-1, 1.0, 0];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.0, 0];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.28125, 5];[-1, 1.0, 1];[-1, 1.0, 1];[-1, 1.0, 0];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[1, 1.999999999068677425384521484375, 30];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.999999993480741977691650390625, 30];[-1, 1.28125, 5];[-1, 1.0, 0];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.46875, 5];[1, 1.966796875, 9];[1, 1.999999999068677425384521484375, 30];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.99999996088445186614990234375, 30];[-1, 1.0, 1];[-1, 1.0, 0];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.46875, 5];[1, 1.3125, 5];[1, 1.95703125, 9];[1, 1.999999999068677425384521484375, 30];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.999999068677425384521484375, 30];[-1, 1.0, 1];[-1, 1.0, 0];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.95703125, 9];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE",81,0,208,"whole/L1/9:-2^31,-42,-1,0,1,7,42,1000,2^31-1","whole/L1/9:-2^31,-42,-1,0,1,7,42,1000,2^31-1"
A12_4_4,1,whole|whole,int64,int64,"whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1","whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1",289,"[-1, 1.0, 63];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[-1, 1.0, 63];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.9999999999999999984821169585203, 62];[-1, 1.9999999999999999908927017511218, 62];[-1, 1.9999999999999997831595655028991, 62];[-1, 1.9999999995343387129091011766846, 62];[-1, 1.9999999995343387126922607421875, 62];[-1, 1.9980468750000000002168404344971, 62];[-1, 1.9980468749999999997831595655029, 62];[-1, 1.0, 0];UNREPRESENTABLE;[-1, 1.9999999999999999997831595655029, 62];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 0];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.9999999999999999984821169585203, 62];[-1, 1.9999999999999999906758613166247, 62];[-1, 1.999999999999999782942725068402, 62];[-1, 1.9999999995343387129091011766846, 62];[-1, 1.9999999995343387124754203076904, 62];[-1, 1.9980468750000000002168404344971, 62];[-1, 1.9980468749999999997831595655029, 62];[-1, 1.0, 0];UNREPRESENTABLE;[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 0];[-1, 1.0, 0];UNREPRESENTABLE;[-1, 1.0, 31];[-1, 1.999999999068677425384521484375, 30];[-1, 1.0, 0];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[-1, 1.0, 31];[-1, 1.999999999068677425384521484375, 30];[-1, 1.999999993480741977691650390625, 30];[-1, 1.99999996088445186614990234375, 30];[-1, 1.999999068677425384521484375, 30];[-1, 1.0, 0];[-1, 1.0, 31];[-1, 1.0, 0];[-1, 1.999999999068677425384521484375, 30];[-1, 1.0, 0];UNREPRESENTABLE;[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.0, 0];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.0, 0];[-1, 1.3125, 5];[-1, 1.28125, 5];[-1, 1.28125, 5];[-1, 1.0, 1];[-1, 1.0, 1];[-1, 1.0, 0];[-1, 1.3125, 5];[-1, 1.0, 0];[-1, 1.28125, 5];[-1, 1.0, 0];UNREPRESENTABLE;[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];UNREPRESENTABLE;[-1, 1.0, 63];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9999999999999999997831595655029, 62];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0000000004656612873077392578125, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9999999999999999984821169585203, 62];[-1, 1.9999999999999999984821169585203, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.999999993480741977691650390625, 30];[-1, 1.28125, 5];[-1, 1.0, 0];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.46875, 5];[1, 1.966796875, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0000000032596290111541748046875, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000007771561172376096, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9999999999999999908927017511218, 62];[-1, 1.9999999999999999906758613166247, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.99999996088445186614990234375, 30];[-1, 1.0, 1];[-1, 1.0, 0];[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.46875, 5];[1, 1.3125, 5];[1, 1.95703125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.000000019557774066925048828125, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000047739590058881731, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9999999999999997831595655028991, 62];[-1, 1.999999999999999782942725068402, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.999999068677425384521484375, 30];[-1, 1.0, 1];[-1, 1.0, 0];[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.95703125, 9];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0000004656612873077392578125, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000001111333247649781697, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9999999995343387129091011766846, 62];[-1, 1.9999999995343387129091011766846, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.9999999995343387126922607421875, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000002384185789905401975374843, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9999999995343387126922607421875, 62];[-1, 1.9999999995343387124754203076904, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.0, 0];[1, 1.0, 31];[1, 1.0000000004656612873077392578125, 31];[1, 1.0000000032596290111541748046875, 31];[1, 1.000000019557774066925048828125, 31];[1, 1.0000004656612873077392578125, 31];[1, 1.9999999995343387126922607421875, 31];[1, 1.0, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000002384185792125848024625157, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9980468750000000002168404344971, 62];[-1, 1.9980468750000000002168404344971, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999998889776975374843, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.9980468749999999997831595655029, 62];[-1, 1.9980468749999999997831595655029, 62];[-1, 1.0, 0];[-1, 1.999999999068677425384521484375, 30];[-1, 1.28125, 5];[-1, 1.0, 0];[1, 1.0000000000000001110223024625157, 53];[1, 1.0000000000000001110223024625157, 53];[1, 1.0000000000000007771561172376096, 53];[1, 1.0000000000000047739590058881731, 53];[1, 1.0000000000001111333247649781697, 53];[1, 1.0000002384185789905401975374843, 53];[1, 1.0000002384185792125848024625157, 53];[1, 1.9999999999999998889776975374843, 53];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE",256,0,33,"whole/L1/16:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1","whole/L1/16:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1"
A12_5_5,1,whole|whole,uint64,uint64,"whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1","whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1",289,"UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 0.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.34375, 5];[1, 1.955078125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0000000004656612873077392578125, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.46875, 5];[1, 1.966796875, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0000000032596290111541748046875, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000007771561172376096, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.3125, 5];[1, 1.34375, 5];[1, 1.46875, 5];[1, 1.3125, 5];[1, 1.95703125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.000000019557774066925048828125, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000047739590058881731, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.953125, 9];[1, 1.955078125, 9];[1, 1.966796875, 9];[1, 1.95703125, 9];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.0000004656612873077392578125, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000001111333247649781697, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.9999999995343387126922607421875, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000002384185789905401975374843, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.0, 31];[1, 1.0000000004656612873077392578125, 31];[1, 1.0000000032596290111541748046875, 31];[1, 1.000000019557774066925048828125, 31];[1, 1.0000004656612873077392578125, 31];[1, 1.9999999995343387126922607421875, 31];[1, 1.0, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000002384185792125848024625157, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999998889776975374843, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.0000000000000001110223024625157, 53];[1, 1.0000000000000001110223024625157, 53];[1, 1.0000000000000007771561172376096, 53];[1, 1.0000000000000047739590058881731, 53];[1, 1.0000000000001111333247649781697, 53];[1, 1.0000002384185789905401975374843, 53];[1, 1.0000002384185792125848024625157, 53];[1, 1.9999999999999998889776975374843, 53];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999998915797827514, 63];UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;UNREPRESENTABLE;[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63];[1, 1.9999999999999999998915797827514, 63]",121,0,168,"whole/L1/11:0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1","whole/L1/11:0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1"
