probe_id,level,form_pair,lhs_holder,rhs_holder,x_set_a,x_set_b,n_probes,output_canon_vector,n_values,n_declines,n_unrepresentable,src_x_set_a,src_x_set_b
A4_5_5,1,whole|whole,bigint,bigint,"whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1","whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1",289,"[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.9999999999997728483691616929718, 52];[1, 0.0, 0];[-1, 1.0, 3];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 3];[-1, 1.578125, 9];[-1, 1.0, 1];[1, 0.0, 0];[-1, 1.0, 10];[-1, 1.9999999999997728483691616929718, 52];[-1, 1.0, 0];[-1, 1.0, 63];[-1, 1.9999999999999999997831595655029, 62];[1, 0.0, 0];[-1, 1.9999999999997726263245567679405, 52];[-1, 1.999999999068677425384521484375, 30];[-1, 1.75, 2];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 0.0, 0];[-1, 1.75, 2];[-1, 1.576171875, 9];[-1, 1.0, 0];[-1, 1.999999999068677425384521484375, 30];[-1, 1.998046875, 9];[-1, 1.9999999999997726263245567679405, 52];[1, 0.0, 0];[-1, 1.9999999999999999997831595655029, 62];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.03125, 5];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[-1, 1.25, 2];[-1, 1.03125, 5];[-1, 1.939453125, 9];[-1, 1.0000002384185791015625, 22];[-1, 1.0, 0];[-1, 1.0, 1];[1, 0.0, 0];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0000000000000001110223024625157, 53];[-1, 1.0, 31];[-1, 1.0, 31];[-1, 1.0, 31];[1, 0.0, 0];[-1, 1.0, 1];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[-1, 1.0, 1];[-1, 1.0, 1];[-1, 1.265625, 9];[-1, 1.0, 0];[1, 0.0, 0];[-1, 1.0, 31];[-1, 1.0, 31];[-1, 1.0, 31];[-1, 1.0, 31];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.3125, 5];[1, 0.0, 0];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.3125, 5];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 0.0, 0];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.75, 2];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.3125, 5];[1, 0.0, 0];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.3125, 5];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.0625, 5];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 1.5, 2];[1, 1.0625, 5];[1, 0.0, 0];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.953125, 9];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.0, 0];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.263671875, 9];[1, 0.0, 0];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.999999999068677425384521484375, 30];[1, 1.0, 31];[1, 1.0, 31];[1, 1.0, 31];[1, 0.0, 0];[1, 1.0, 1];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 1.0, 1];[1, 1.0, 1];[1, 1.265625, 9];[1, 1.0, 0];[1, 0.0, 0];[1, 1.0, 31];[1, 1.0, 31];[1, 1.0, 31];[1, 1.0, 31];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.999999999068677425384521484375, 30];[1, 1.9375, 4];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 1.5, 1];[1, 1.9375, 4];[1, 1.935546875, 9];[1, 1.999999523162841796875, 21];[1, 1.999999999068677425384521484375, 30];[1, 0.0, 0];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.9999999999999997779553950749687, 52];[1, 1.0000000000000001110223024625157, 53];[1, 1.0000000000000001110223024625157, 53];[1, 0.0, 0];[1, 1.0, 0];[1, 1.03125, 5];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 1.25, 2];[1, 1.03125, 5];[1, 1.939453125, 9];[1, 1.0000002384185791015625, 22];[1, 1.0, 0];[1, 1.0, 1];[1, 0.0, 0];[1, 1.0000000000000001110223024625157, 53];[1, 1.0000000000000001110223024625157, 53];[1, 1.9999999999999999997831595655029, 62];[1, 0.0, 0];[1, 1.9999999999997726263245567679405, 52];[1, 1.999999999068677425384521484375, 30];[1, 1.75, 2];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 0.0, 0];[1, 1.75, 2];[1, 1.576171875, 9];[1, 1.0, 0];[1, 1.999999999068677425384521484375, 30];[1, 1.998046875, 9];[1, 1.9999999999997726263245567679405, 52];[1, 0.0, 0];[1, 1.9999999999999999997831595655029, 62];[1, 1.9999999999999999997831595655029, 62];[1, 1.0, 0];[1, 1.999999999999545252649113535881, 52];[1, 1.999999999068677425384521484375, 30];[1, 1.875, 3];[1, 0.0, 0];RAISE:RangeError;[1, 0.0, 0];[1, 1.0, 0];[1, 1.875, 3];[1, 1.201171875, 9];[1, 1.5, 1];[1, 1.999999999068677425384521484375, 30];[1, 1.9990234375, 10];[1, 1.999999999999545252649113535881, 52];[1, 1.0, 0];[1, 0.0, 0]",272,17,0,"whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1","whole/L1/17:-2^63,-2^63+1,-2^53-1,-2^31,-42,-1,0,1,7,42,1000,2^31-1,2^31,2^53-1,2^53+1,2^63-1,2^64-1"
A4_6_6,1,fractional|fractional,number,number,"fractional/L1/16:-max_finite,-1.5,-1.0,-(1.0-1ulp),-0.0,+0.0,+min_subnormal,+min_normal,1.0-1ulp,1.0,1.0+1ulp,1.5,pi,2^53,max_finite,0.1","fractional/L1/16:-max_finite,-1.5,-1.0,-(1.0-1ulp),-0.0,+0.0,+min_subnormal,+min_normal,1.0-1ulp,1.0,1.0+1ulp,1.5,pi,2^53,max_finite,0.1",256,"[-1, 0.0, 0];[-1, 1.0, -1];[-1, 0.0, 0];[-1, 0.0, 0];nan;nan;[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 1.5, -16];[-1, 1.0, -1];[-1, 1.161306304240227404989127535373, -1];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 1.6000000000000014210854715202004, -5];[-1, 1.5, 0];[-1, 0.0, 0];[-1, 1.0, -1];[-1, 1.0000000000000002220446049250313, -1];nan;nan;[-1, 0.0, 0];[-1, 0.0, 0];[-1, 1.0000000000000002220446049250313, -1];[-1, 1.0, -1];[-1, 1.9999999999999991118215802998748, -2];[-1, 0.0, 0];[-1, 1.5, 0];[-1, 1.5, 0];[-1, 1.5, 0];[-1, 1.5999999999999987565502124198247, -4];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 0.0, 0];[-1, 1.0, -53];nan;nan;[-1, 0.0, 0];[-1, 0.0, 0];[-1, 1.0, -53];[-1, 0.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.0, 0];[-1, 1.5999999999999992006394222698873, -4];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.9999999999999997779553950749687, -1];[-1, 0.0, 0];nan;nan;[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.9999999999999997779553950749687, -1];[-1, 1.5999999999999974242825828696368, -4];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];nan;nan;[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[-1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];nan;nan;[1, 0.0, 0];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1074];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.0, -1022];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, -1];[1, 0.0, 0];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, -1];[1, 1.9999999999999997779553950749687, -1];[1, 1.5999999999999974242825828696368, -4];[1, 1.0, 0];[1, 1.0, 0];[1, 0.0, 0];[1, 1.0, -53];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 1.0, -53];[1, 0.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.0, 0];[1, 1.5999999999999992006394222698873, -4];[1, 1.0000000000000002220446049250313, 0];[1, 1.0000000000000002220446049250313, 0];[1, 1.0, -52];[1, 1.5, -52];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 1.5, -52];[1, 1.0, -52];[1, 0.0, 0];[1, 1.0000000000000002220446049250313, 0];[1, 1.0000000000000002220446049250313, 0];[1, 1.0000000000000002220446049250313, 0];[1, 1.0000000000000002220446049250313, 0];[1, 1.5, -53];[1, 1.5, 0];[1, 0.0, 0];[1, 1.0, -1];[1, 1.0000000000000002220446049250313, -1];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 1.0000000000000002220446049250313, -1];[1, 1.0, -1];[1, 1.9999999999999991118215802998748, -2];[1, 0.0, 0];[1, 1.5, 0];[1, 1.5, 0];[1, 1.5, 0];[1, 1.5999999999999987565502124198247, -4];[1, 1.5707963267948965579989817342721, 1];[1, 1.1327412287183449279837077483535, -3];[1, 1.1327412287183449279837077483535, -3];[1, 1.1327412287183475925189668487292, -3];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 1.1327412287183475925189668487292, -3];[1, 1.1327412287183449279837077483535, -3];[1, 1.1327412287183395989131895476021, -3];[1, 1.1327412287183449279837077483535, -3];[1, 0.0, 0];[1, 1.5707963267948965579989817342721, 1];[1, 1.5707963267948965579989817342721, 1];[1, 1.3309649148733742052286288526375, -5];[1, 1.0, 53];[1, 1.0, -1];[1, 0.0, 0];[1, 1.0, -53];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 1.0, -53];[1, 0.0, 0];[1, 1.0, -51];[1, 1.0, -1];[1, 1.3650658812599552049960038857535, 0];[1, 0.0, 0];[1, 1.0, 53];[1, 1.0, -55];[1, 0.0, 0];[1, 1.0, -1];[1, 0.0, 0];[1, 0.0, 0];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 0.0, 0];[1, 1.5, -16];[1, 1.0, -1];[1, 1.161306304240227404989127535373, -1];[1, 0.0, 0];[1, 0.0, 0];[1, 1.6000000000000014210854715202004, -5];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];nan;nan;[1, 0.0, 0];[1, 0.0, 0];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 1.6000000000000000888178419700125, -4];[1, 0.0, 0]",256,0,0,"fractional/L1/16:-max_finite,-1.5,-1.0,-(1.0-1ulp),-0.0,+0.0,+min_subnormal,+min_normal,1.0-1ulp,1.0,1.0+1ulp,1.5,pi,2^53,max_finite,0.1","fractional/L1/16:-max_finite,-1.5,-1.0,-(1.0-1ulp),-0.0,+0.0,+min_subnormal,+min_normal,1.0-1ulp,1.0,1.0+1ulp,1.5,pi,2^53,max_finite,0.1"
